StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q181,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q210,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q211,Q215,Q213,Q214,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,round,transfer,story,story1tit,attention_check,Q_DataPolicyViolations
2025-12-02 14:59:23,2025-12-02 15:02:47,IP Address,,100,204,True,2025-12-02 15:02:48,R_78bsrUwTfGnyI25,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve's team exceeded their sales targets, and Steve's boss allowed him to determine how much Max would receive from from the allocated bonus.",,,,,,,,,,0,0,2.006,0,5.9,5.9,6.552,1,I figured it was most fair for both the other participant and I.,31,Yes,6,0,6,5ba8e2d9127ccd0001b2e3cd,692efec6c979c2b87c62206f,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 14:52:27,2025-12-02 15:02:58,IP Address,,100,631,True,2025-12-02 15:02:59,R_1frPDHggyOHHAy1,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve's team won a performance bonus for the worked they did. Now Steve needs to decide wether or not to give Max Some of the bonus because Max was a Significant contributer to the teams success.,,,,,,,,,,0,0,2.006,0,15.573,15.573,17.787,1,I figured id take the majority on the bonus for myself,49,Yes,6,0,8.5,6694409ed60a5f43da6b6fc9,692efd2587b21f081d73b158,692eb43c8ab737cd5f65d153,kw,1,3.5,2,The Splitting Decision,1,
2025-12-02 14:52:27,2025-12-02 15:03:02,IP Address,,100,634,True,2025-12-02 15:03:02,R_8MWWA6AJ2eCalMx,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve has been awarded a bonus for exceeding the sales target. he has struggled a lot to achieve it, the director has given him a choice either to keep them all for himself or he can give a portion to his team mate Max, who also made a significant contribution.",,,,,,,,,,0,0,2.02,0,16.877,26.453,36.994,2,"I think the other participant also deserved something, I wanted to give half, then  as i been allocated the full amount ,just given  a bit less than half ",43,Yes,18,0,7,61bb381140db417c1a138ba3,692efd1bc0d1202d41e1f44e,692eb43c8ab737cd5f65d153,kw,1,5,2,The Splitting Decision,1,
2025-12-02 14:55:33,2025-12-02 15:03:08,IP Address,,100,454,True,2025-12-02 15:03:09,R_8hryHnB5pVqDKZb,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve and his team were awarded a bonus for doing well and exceeding their targets. His boss told him that he would allocate the bonus to him and he could choose whether to share with the team (Max). He had to choose whether to keep the bonus himself or split with Max who he knows contributed to the team's success.,0,0,3.116,0,17.295,17.295,26.374,1,I chose to contribute $2 as it would make the split equal between myself and the other participant. No one gets more than the other.,,,,,,,,,,54,Yes,4,0,6,6632033ebbb1b9073fc73a6f,692efddb577cb68f1bfc55ed,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 14:56:58,2025-12-02 15:03:23,IP Address,,100,384,True,2025-12-02 15:03:23,R_2hQKwENf8mT049z,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve's team has exceeded their sales target and Steve, as leader of the team, is offered the full bonus by his director.  However Steve knows that his collegaue Max has contributed hugely to the teams success.  Steve has an option to reward Max from his own allocated bonus.  Will Steve share the bonus with Max?..",0,0,3.004,0,26.268,26.268,35.325,1,"Even though I will never know my matched Prolific partner, I believe in equality if it's within my power. I'd like to share the bonus equally with them, after all, they have completed the same task as me and deserve an equal reward.  ",,,,,,,,,,49,Yes,1,0,6,5a4f496defd8df000150f78b,692efe328349b532c6e0af84,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 14:55:53,2025-12-02 15:03:26,IP Address,,100,452,True,2025-12-02 15:03:27,R_74Mpy2QqilKVPfV,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve is a part of a team who received a bonus for exceeding sales targets. He was given the option to keep all of that bonus or share with his teammates ,,,,,,,,,,0,0,2.108,0,2.293,5.03,6.072,6,It seems fair to split the amount if both worked hard on the sales,37,Yes,5,0,6,676f0bdedfb3362f560115f0,692efdf437dea5dd707180df,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 14:54:00,2025-12-02 15:03:28,IP Address,,100,568,True,2025-12-02 15:03:28,R_3aV3bNB3KED6L2p,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James should keep the money from the agency because he was approved for it. Mark his neighbor may  not have been approved for many reasons.,0,0,3.022,0,132.449,137.974,139.691,2,I chose this amount to share some of my money with him.,,,,,,,,,,65,No,,0,5,65ca418b08131c4a0ee1655a,692efd753d05cfcea3ce5189,692eb43c8ab737cd5f65d153,lt,1,3,4,The Aid Program,1,
2025-12-02 14:58:39,2025-12-02 15:03:30,IP Address,,100,291,True,2025-12-02 15:03:30,R_7ttnFxQsQ7aT5tX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve and his teammate, Max, got a bonus due to their combined efforts but the full bonus was given to Steve and left for Steve to determine how he wanted to keep or split the bonus with his teammate.",0,0,3.121,0,21.319,21.319,26.788,1,"We are all participating in this together and had no choice in our assigned roles. I want to assume that we are equally interested in being here and contributing and want to be equally compensated for our time. Since these bonuses are not based on performance or time/work invested, I chose to transfer an amount that made our final bonuses equal.",,,,,,,,,,32,Yes,1,0,6,66ae0709d8dd8981a2d6ee04,692efe97c970b6271d9f186a,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 14:57:19,2025-12-02 15:03:37,IP Address,,100,377,True,2025-12-02 15:03:38,R_6xmL1TAqEuKJbDX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James is struggling financially and has been approved for government assistance. He is deciding if he should help his neighbor Mark as Mark is also struggling financially and did not get approved for financial assistance. ,0,0,3.007,0,16.739,22.56,24.351,2,I allocated $2 so that both of us end up with $6. ,,,,,,,,,,46,No,,0,6,67912eaceba27342060562f4,692efe3acc2891e759d65ee8,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 14:56:16,2025-12-02 15:03:40,IP Address,,100,444,True,2025-12-02 15:03:41,R_2cUsdWokJbGSD4h,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James in a moral quandary as to whether to share his government aid money with a neighbour who had missed out on the allocation. ,0,0,3.029,0,19.522,19.522,21.313,1,Always best to stick with the allocated amount in these things in my experience,,,,,,,,,,55,Yes,1,0,8,542bdb6dfdf99b324ea37c3a,692efd7232f6df723f95a0c2,692eb43c8ab737cd5f65d153,lt,1,0,4,The Aid Program,1,
2025-12-02 14:56:47,2025-12-02 15:03:41,IP Address,,100,414,True,2025-12-02 15:03:42,R_2GxCt1hv6qn8R3F,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James was having a crisis of conscience - he applied for government financial help and found he had been successful in his application, however, on his way to collect this, he bumped into Mark, his neighbour who had also applied for help but had been unsuccessful. James wasn't sure whether or not to share his money with Mark.",0,0,3.113,0,18.343,19.863,22.186,2,"This is not money that I was expecting, and therefore would not have necessarily missed, so it only feels right to share this.",,,,,,,,,,41,Yes,5,0,4,5d88884b6ad33a00187854e7,692efe29807a0a9c8ae895bd,692eb43c8ab737cd5f65d153,lt,1,4,4,The Aid Program,1,
2025-12-02 14:55:23,2025-12-02 15:03:55,IP Address,,100,511,True,2025-12-02 15:03:55,R_7WnEq0w7MaJ1lG9,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,A man named Steve was awarded a sales performance. Steve was given the option to contribute some to a man named Max on his team.,0,0,3.061,0,17.002,27.368,28.389,2,I just think it fair to give that amount. I have always been a person to be fair and rather give then receive.,,,,,,,,,,67,Yes,11,0,4,67e46ccf0410df8605fde2c9,692efdd1a3f7218e9f8e9be2,692eb43c8ab737cd5f65d153,lt,1,4,2,The Splitting Decision,1,
2025-12-02 14:55:25,2025-12-02 15:04:10,IP Address,,100,524,True,2025-12-02 15:04:10,R_2f2Z6hTUhBBUgad,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,After weeks of hard work Steve received a bonus in work. He felt his work had been recognised and was pleased to also receive verbal recognition. His boss pointed out that Steve may want to share his bonus with Max with whom he had worked with on the project and who had made a large contribution to the task but that it was entirely up to Steve to decide.,0,0,3.01,0,40.165,62.515,67.256,3,It feels fair that we both receive the same amount.,,,,,,,,,,54,Yes,1,0,6,63b560544aa363d8ab6af7fb,692efdd57b4926c7f09b4c27,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 14:57:10,2025-12-02 15:04:12,IP Address,,100,421,True,2025-12-02 15:04:12,R_290a8ugWA6aWCNW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steve received a bonus for exceeding their sales target.The director said to Steve that as you are team leader you will be allocated the full bonus but you can give a portion to max who supported you but the final decision is yours,0,0,3.022,0,13.841,33.463,34.709,5,i wanted to make sure he had more than the starting allocation and i did not wish to take any money away from their allocation,,,,,,,,,,63,Yes,4,0,6,5ae8a935eb922200018fd0f3,692efe3bd5bc09bb64a63872,692eb43c8ab737cd5f65d153,lt,1,2,2,The Splitting Decision,1,
2025-12-02 15:00:05,2025-12-02 15:04:12,IP Address,,100,247,True,2025-12-02 15:04:13,R_2F365NUkhgT2Mbp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve earned a bonus at work. As the team leader, he could choose to keep it all for himself, or he could share it with his colleague Max, who had helped him to earn it. He has to decide what to do. ",,,,,,,,,,0,0,2.012,0,6.571,14.266,15.654,2,"I wanted to share, but to keep more of the money for myself. I chose to share 1/3 of the total. ",57,Yes,5,0,8,650064e9af85cff3692f07f9,692efeefe765a68ca5ff1d18,692eb43c8ab737cd5f65d153,kw,1,4,2,The Splitting Decision,1,
2025-12-02 14:59:17,2025-12-02 15:04:16,IP Address,,100,298,True,2025-12-02 15:04:16,R_7qKIurMiRQ860ey,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,Steves team was awarded a performance bonus for exceeding their sales target. The full bonus was allocated to Steve but you can give a portion to Max.,0,0,3.016,0,19.035,22.123,23.235,2,I think it is nice to give to others and that way he has more money.,,,,,,,,,,27,Yes,2,0,4,650af20a70328dddf0a8d35d,692efeb72e9aefe18bada50a,692eb43c8ab737cd5f65d153,lt,1,4,2,The Splitting Decision,1,
2025-12-02 15:04:07,2025-12-02 15:04:22,IP Address,,100,15,True,2025-12-02 15:04:22,R_2DzJBj1of7zvBJd,,,,,,,anonymous,EN,,A bit interested,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5778eeb20e49300001ba9ec0,692effd79a80d0ad5e68ef64,692eb43c8ab737cd5f65d153,lt,1,,4,The Aid Program,0,
2025-12-02 14:59:57,2025-12-02 15:04:22,IP Address,,100,264,True,2025-12-02 15:04:22,R_8qVUsnaqdtOHMZA,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"James and Mark, neighbours, are both struggling for money.
They both applied to financial aid, but only James was approved, and now James is morally conflicted.",0,0,3.109,0,6.042,6.042,13.49,1,"I know nothing about my allocated partner, even if they are real or not.
In unknown circumstances (Including if it's a fabricated test) it's the most fair to even out our payment I think. Morally, but just practically as well",,,,,,,,,,27,Yes,3,0,6,5f25f878b35a042f630d207f,692efee6ec3c0e21e040314a,692eb43c8ab737cd5f65d153,lt,1,2,4,The Aid Program,1,
2025-12-02 14:59:55,2025-12-02 15:04:24,IP Address,,100,269,True,2025-12-02 15:04:25,R_2mgHsjRpDH3pzZu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,James receives government financial aid. He learns an acquaintance has been denied but is in need of it and has to decide whether to give some to the acquaintance.,0,0,3.01,0,16.316,16.316,17.728,1,I don't know this person and need the money myself. They'll never know who I am so there is no guilt.,,,,,,,,,,27,Yes,3,0,12,5c7ac45e6476be001628101d,692efee39d163591b2c6f3ed,692eb43c8ab737cd5f65d153,lt,1,-4,4,The Aid Program,1,
2025-12-02 15:00:30,2025-12-02 15:04:28,IP Address,,100,237,True,2025-12-02 15:04:28,R_37gxBJV3SDe5Ht7,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve's team exceeded their sales goals after a lot of hard work. His director said the bonus is being allocated completely to him, but he has the option to give a portion of it to his teammate Max.",,,,,,,,,,0,0,2.02,0,4.259,4.259,9.638,1,I thought splitting the payment evenly seemed the most fair and equal.,33,Yes,4,0,6,5e9b443223881d04be740737,692eff0853e37d3db7ecaf0b,692eb43c8ab737cd5f65d153,kw,1,6,2,The Splitting Decision,1,
2025-12-02 14:48:44,2025-12-02 15:04:33,IP Address,,100,948,True,2025-12-02 15:04:34,R_2OfuH8HsAkJEXdq,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,"Steve, a team leader,  has excelled in his job, exceeding the sales target and thus acquiring a bonus - something he relished after all of the work put in. He now faces a dilemma, keeping the bonus, or allocating some it to his colleague, who was also pivotal in the team exceeding their sales target. ",,,,,,,,,,0,0,2.015,0,7.504,9.253,12.148,2,"I feel that given I am team leader, I do deserve a majority. A split of one third to him is reasonable I think.",30,Yes,1,0,9,5ba81e70c2358e0001d27708,692efc479bc2ac7a165b189c,692eb43c8ab737cd5f65d153,kw,1,3,2,The Splitting Decision,1,
